pmc_ID,date
PMC5153697,2016-12-12
PMC5260050,2017-01-23
PMC5288892,2017-02-02
PMC5331713,2017-02-28
PMC5348874,2017-03-14
PMC5372280,2017-03-29
PMC5445375,2017-05-25
PMC5471877,2017-06-15
PMC5553803,2017-08-11
PMC5561593,2017-08-17
PMC5853146,2018-03-14
PMC5932888,2018-05-02
PMC6042240,2018-07-11
PMC6042324,2018-07-11
PMC6097341,2018-08-16
PMC6097446,2018-08-16
PMC6247500,2018-11-21
PMC6366065,2019-02-06
PMC6458835,2019-04-11
PMC6466794,2019-04-15
PMC6582465,2019-06-18
PMC4033569,2014-03-28
PMC4406155,2015-03-27
PMC4690757,2015-12-23
PMC4832388,2015-12-23
PMC4950001,2016-03-28
PMC5888199,2018-01-30
PMC6099349,2018-07-12
PMC6175168,2018-08-23
PMC6585752,2017-02-27
PMC6593809,2019-04-29
PMC6607019,2018-12-27
PMC2860766,2010-03-31
PMC4034586,2013-10-28
PMC4093015,2012-10-31
PMC4150202,2014-09-30
PMC4554850,2015-10-31
PMC4647090,2015-11-30
PMC4932582,2015-04-06
PMC5003961,2015-12-15
PMC5003979,2015-12-23
PMC5003998,2016-03-04
PMC5394839,2016-08-10
PMC5411839,2016-10-28
PMC5767500,2017-10-20
PMC5933975,2018-01-26
PMC6043433,2018-03-02
PMC6043458,2017-12-19
PMC6127568,2018-03-13
PMC6212746,2018-05-31
PMC6325393,2018-05-31
PMC6325412,2018-07-26
PMC3436074,2012-08-06
PMC5046175,2016-09-28
PMC5439654,2017-05-19
PMC5588809,2017-09-05
PMC6475859,2019-04-19
PMC6582306,2019-06-18
PMC3566542,2013-01-01
PMC4091153,2014-01-30
PMC4206542,2014-07-16
PMC4502817,2014-10-30
PMC4824610,2015-09-22
PMC4835203,2015-11-13
PMC5103340,2016-08-19
PMC5103349,2016-08-19
PMC5240836,2016-11-15
PMC5324838,2016-11-22
PMC5446076,2017-02-28
PMC6070010,2018-02-21
PMC6070012,2018-01-15
PMC6287694,2018-09-11
PMC4388891,2015-12-31
PMC6252023,2018-12-31
PMC3821669,2013-04-01
PMC4124060,2014-04-02
PMC4349474,2013-11-07
PMC5644718,2017-02-10
PMC3032896,2010-12-16
PMC3228945,2011-11-05
PMC3597335,2013-03-01
PMC5258789,2017-01-23
PMC4633921,2014-08-14
PMC5390666,2017-04-04
PMC3406967,2012-05-16
PMC6469124,2019-04-16
PMC5469443,2017-06-15
PMC5880855,2017-06-22
PMC4734442,2015-12-21
PMC6296412,2018-12-14
PMC4932659,2016-06-01
PMC5613237,2017-09-05
PMC5613348,2016-06-25
PMC5614618,2017-01-25
PMC5614624,2017-02-27
PMC5637235,2017-03-29
PMC5650645,2017-10-18
PMC5668924,2015-09-21
PMC5857180,2018-02-12
PMC6174832,2018-10-06
PMC2681012,2009-05-01
PMC3714595,2013-07-05
PMC5243147,2017-01-15
PMC3493670,2012-08-22
PMC6223726,2018-06-06
PMC5533267,2017-07-26
PMC2907713,2010-05-21
PMC3253439,2011-07-13
PMC3316157,2012-01-23
PMC3459222,2012-07-27
PMC3462612,2012-01-10
PMC3682751,2013-04-16
PMC4403947,2015-01-07
PMC4613502,2015-08-12
PMC4888455,2016-03-29
PMC5633919,2017-09-12
PMC6024822,2018-05-21
PMC3457611,2012-09-16
PMC6169604,2018-10-01
PMC4316177,2014-11-01
PMC5289312,2017-03-01
PMC5335903,2017-04-01
PMC6074063,2018-08-01
PMC4640148,2015-11-01
PMC5801818,2017-04-30
PMC5802047,2016-07-25
PMC2553773,2008-07-17
PMC2877042,2010-04-29
PMC3080808,2011-03-31
PMC3108919,2011-05-11
PMC3143097,2011-06-24
PMC3410767,2012-07-16
PMC3447720,2012-07-23
PMC3492042,2012-10-03
PMC3563503,2012-08-29
PMC3599960,2012-10-08
PMC3669044,2013-04-02
PMC3693885,2013-05-31
PMC4015830,2013-10-15
PMC4022254,2014-04-29
PMC4165432,2014-08-31
PMC4181730,2014-08-13
PMC4298950,2014-12-13
PMC4326454,2015-02-03
PMC4374582,2015-03-21
PMC4631084,2015-11-02
PMC4820869,2016-04-05
PMC4875694,2016-05-20
PMC4928327,2016-06-29
PMC4960687,2016-07-25
PMC4971676,2016-08-02
PMC5011349,2016-09-05
PMC5090896,2016-11-02
PMC5270233,2017-01-26
PMC5286825,2017-02-01
PMC5288949,2017-02-02
PMC5297095,2017-02-07
PMC5404302,2017-04-24
PMC5541657,2017-08-02
PMC5681815,2017-11-10
PMC5819186,2018-02-20
PMC5872503,2018-03-27
PMC5984476,2018-05-31
PMC6003033,2018-06-15
PMC6029133,2018-07-03
PMC6091209,2018-08-06
PMC6203208,2018-10-25
PMC6506960,2019-05-09
PMC5500686,2017-06-02
PMC3964625,2013-10-28
PMC5345024,2017-01-12
PMC5523155,2017-06-08
PMC5470523,2016-09-30
PMC5590456,2017-05-25
PMC5615307,2017-06-28
PMC5125403,2016-06-30
PMC5675097,2017-05-22
PMC5080974,2016-09-23
PMC3739863,2013-05-26
PMC4889642,2016-02-27
PMC5765210,2017-12-21
PMC2553442,2008-07-17
PMC2638935,2008-10-30
PMC2639077,2009-01-07
PMC2639278,2008-11-07
PMC2642639,2008-12-17
PMC2666812,2009-02-23
PMC2672630,2009-03-04
PMC2677744,2009-03-17
PMC2682523,2009-04-08
PMC2687992,2009-04-17
PMC2705234,2009-05-18
PMC2712334,2009-04-27
PMC2722999,2009-06-03
PMC2734319,2009-06-17
PMC2734321,2009-06-23
PMC2752611,2009-08-11
PMC2752623,2009-08-12
PMC2781748,2009-08-27
PMC2781750,2009-06-26
PMC2781753,2009-09-07
PMC2781754,2009-09-07
PMC2788925,2009-10-06
PMC2820675,2009-12-16
PMC2820678,2009-12-18
PMC2828108,2010-01-15
PMC2853688,2010-03-11
PMC2853690,2010-03-04
PMC2859126,2010-03-12
PMC2872005,2010-04-15
PMC2881367,2010-06-01
PMC2881391,2010-04-21
PMC2881400,2010-06-01
PMC2922890,2010-06-29
PMC2922896,2010-07-07
PMC2935412,2010-07-11
PMC2935415,2010-09-04
PMC2935420,2010-09-04
PMC2935430,2010-09-04
PMC2951087,2010-08-26
PMC2951093,2010-08-24
PMC2958743,2010-08-26
PMC2958744,2010-09-08
PMC2971573,2010-09-21
PMC2995122,2010-10-19
PMC3008642,2010-11-18
PMC3035798,2010-12-09
PMC3042180,2011-01-06
PMC3051324,2011-01-19
PMC3065681,2011-02-16
PMC3072547,2011-02-16
PMC3102221,2011-04-14
PMC3106194,2011-04-19
PMC3117360,2011-06-14
PMC3117373,2011-06-14
PMC3117386,2011-06-14
PMC3117390,2011-06-14
PMC3129529,2011-06-08
PMC3137215,2011-06-22
PMC3167058,2011-08-02
PMC3223363,2011-10-13
PMC3223368,2011-10-13
PMC3244761,2011-10-28
PMC3244762,2011-11-03
PMC3268236,2011-12-06
PMC3268249,2011-12-09
PMC3278765,2012-01-04
PMC3288749,2012-01-04
PMC3315713,2012-02-13
PMC3315722,2012-02-03
PMC3324515,2012-02-24
PMC3371851,2012-06-09
PMC3371868,2012-06-09
PMC3381971,2012-05-03
PMC3436802,2012-09-03
PMC3436832,2012-09-03
PMC3436841,2012-09-03
PMC3463116,2012-07-12
PMC3496337,2012-09-13
PMC3516142,2012-10-11
PMC3546795,2012-11-21
PMC3546802,2012-11-18
PMC3562070,2012-11-28
PMC3570216,2013-01-07
PMC3582262,2013-01-12
PMC3597142,2013-01-06
PMC3597144,2013-01-17
PMC3624798,2013-02-14
PMC3658457,2013-03-01
PMC3694641,2013-06-19
PMC3694642,2013-04-28
PMC3694650,2013-06-19
PMC3694680,2013-06-19
PMC3702249,2013-05-10
PMC3712217,2013-05-27
PMC3753564,2013-07-09
PMC3753567,2013-07-04
PMC3753571,2013-07-11
PMC3834796,2013-09-12
PMC3928519,2013-12-02
PMC3928520,2013-12-13
PMC3998131,2014-01-17
PMC3998141,2014-01-17
PMC4016700,2014-01-21
PMC4016701,2014-01-21
PMC4016702,2014-01-21
PMC4058914,2014-06-11
PMC4058921,2014-06-11
PMC4058930,2014-06-11
PMC4058931,2014-03-03
PMC4058933,2014-06-11
PMC4058945,2014-06-11
PMC4058956,2014-06-11
PMC4103590,2014-04-01
PMC4147885,2014-05-07
PMC4147886,2014-05-09
PMC4147892,2014-08-22
PMC4147902,2014-08-22
PMC4147907,2014-08-22
PMC4155246,2014-06-03
PMC4173023,2014-06-14
PMC4173024,2014-06-14
PMC4253827,2014-08-14
PMC4287953,2014-09-29
PMC4325541,2014-10-17
PMC4341063,2014-10-24
PMC4380032,2014-11-13
PMC4393512,2014-11-27
PMC4410661,2014-12-23
PMC4426835,2015-01-18
PMC4426842,2015-01-11
PMC4441069,2014-08-20
PMC4443678,2015-01-27
PMC4481695,2015-02-02
PMC4528629,2015-04-10
PMC4542784,2015-06-10
PMC4547610,2015-04-24
PMC4653393,2015-08-17
PMC4673974,2015-08-26
PMC4673975,2015-09-03
PMC4679392,2015-06-10
PMC4765863,2015-06-10
PMC4765874,2015-06-10
PMC4765881,2015-06-10
PMC4765884,2015-01-31
PMC4795613,2015-11-05
PMC4795614,2015-10-30
PMC4795618,2015-11-05
PMC4817141,2015-07-20
PMC4892416,2016-04-28
PMC4896364,2015-08-29
PMC4896366,2015-11-20
PMC4908323,2016-02-15
PMC4908332,2016-06-11
PMC4908337,2016-06-11
PMC4908340,2016-06-11
PMC4908343,2016-06-11
PMC4908351,2016-06-11
PMC4908357,2016-06-11
PMC4908361,2016-06-11
PMC4908362,2016-06-11
PMC4908363,2016-06-11
PMC4908365,2016-06-11
PMC4908367,2016-06-11
PMC4920115,2016-02-24
PMC4978931,2016-04-08
PMC5013909,2016-05-13
PMC5039925,2016-06-17
PMC5048062,2016-06-20
PMC5167061,2016-08-19
PMC5167063,2016-08-18
PMC5181562,2016-07-16
PMC5198522,2016-09-14
PMC5254078,2016-09-22
PMC5351549,2016-11-23
PMC5351550,2016-06-06
PMC5408768,2016-09-10
PMC5408791,2017-01-16
PMC5408797,2016-09-30
PMC5408799,2017-01-05
PMC5408804,2016-11-24
PMC5408865,2016-12-05
PMC5408923,2016-11-21
PMC5447231,2017-01-27
PMC5447234,2017-01-20
PMC5572715,2017-02-10
PMC5860029,2017-06-05
PMC5860062,2017-05-04
PMC5860073,2017-07-11
PMC5860108,2017-03-15
PMC5860118,2017-03-30
PMC5860120,2017-04-04
PMC5860179,2017-10-18
PMC5860201,2017-09-05
PMC5860212,2017-09-22
PMC5860321,2017-08-14
PMC5860323,2017-08-26
PMC5860359,2017-09-14
PMC5860379,2017-11-23
PMC5860388,2017-01-05
PMC5860439,2017-10-31
PMC5860609,2017-10-04
PMC5870561,2017-04-07
PMC5870565,2017-08-03
PMC5870571,2017-07-12
PMC5870608,2017-07-12
PMC5870651,2017-07-12
PMC5870652,2017-07-12
PMC5870700,2017-07-12
PMC5870713,2017-07-12
PMC5870720,2017-07-12
PMC5870750,2017-07-12
PMC5870770,2017-05-23
PMC5870773,2017-03-09
PMC5870775,2017-06-29
PMC5870781,2017-07-29
PMC5870852,2017-07-24
PMC5870879,2017-05-24
PMC5925767,2017-12-08
PMC5939227,2017-02-21
PMC5939970,2015-11-17
PMC5946877,2017-11-24
PMC5946899,2017-12-29
PMC6022535,2018-06-27
PMC6022536,2018-06-27
PMC6022540,2018-06-27
PMC6022626,2018-06-27
PMC6022631,2018-02-23
PMC6022645,2018-02-20
PMC6022648,2018-06-27
PMC6022659,2018-06-27
PMC6022677,2018-06-27
PMC6030987,2017-10-23
PMC6037110,2018-06-27
PMC6041797,2018-02-06
PMC6061683,2018-03-07
PMC6061794,2018-03-14
PMC6084620,2018-03-10
PMC6129281,2018-09-01
PMC6129282,2018-09-01
PMC6129288,2018-09-01
PMC6157080,2018-04-18
PMC6184596,2018-05-29
PMC6184769,2018-05-07
PMC6198854,2018-05-18
PMC6198860,2018-05-14
PMC6289140,2018-06-26
PMC6330002,2018-07-10
PMC6330007,2018-07-06
PMC6361242,2018-07-18
PMC6378939,2018-07-24
PMC6419913,2018-08-23
PMC6419920,2018-08-23
PMC6477992,2018-09-06
PMC6524403,2018-08-16
PMC6546130,2018-10-30
PMC6581436,2018-11-03
PMC6596879,2018-11-27
PMC6596885,2018-11-29
PMC6596894,2018-11-19
PMC6596900,2018-11-16
PMC6612819,2019-07-05
PMC6612828,2019-07-05
PMC6612842,2019-07-05
PMC6612844,2019-07-05
PMC6612845,2019-07-05
PMC6612846,2019-07-05
PMC6612856,2018-12-07
PMC6612869,2019-07-05
PMC6612872,2019-07-05
PMC1896055,2007-04-10
PMC2533060,2008-07-14
PMC2649423,2009-01-12
PMC3044426,2011-02-07
PMC3089884,2011-04-22
PMC3092949,2011-05-07
PMC3163930,2011-08-20
PMC3346022,2012-04-30
PMC3449367,2012-07-21
PMC3449386,2012-08-24
PMC3524941,2012-10-13
PMC3563401,2013-01-18
PMC3563414,2013-01-09
PMC3602893,2013-02-21
PMC3670121,2013-04-30
PMC3725001,2013-07-12
PMC3746099,2013-08-07
PMC3766307,2013-08-28
PMC3910354,2013-12-27
PMC4464538,2015-05-28
PMC4479048,2015-04-30
PMC4479050,2015-04-30
PMC5237648,2016-04-10
PMC5429968,2017-04-30
PMC5429969,2017-04-30
PMC5609289,2017-08-31
PMC5680712,2017-10-31
PMC5953860,2018-03-31
PMC6016759,2018-04-30
PMC6143353,2018-07-31
PMC6563660,2018-12-09
PMC6563668,2018-12-29
PMC2288550,2008-02-01
PMC2735942,2008-05-26
PMC2735945,2008-02-29
PMC2735966,2008-02-01
PMC2998870,2010-11-22
PMC3045047,2011-01-23
PMC3388742,2012-06-19
PMC3448498,2012-09-03
PMC3547501,2013-01-09
PMC3583267,2013-02-24
PMC3596057,2013-03-07
PMC3700945,2013-06-20
PMC3728096,2013-07-14
PMC3738383,2013-08-04
PMC3785389,2013-09-18
PMC3855043,2013-12-01
PMC3929428,2014-02-13
PMC4159370,2014-09-04
PMC4196881,2014-10-01
PMC4325683,2015-02-04
PMC4485834,2015-06-28
PMC4496000,2015-07-06
PMC4662426,2015-11-25
PMC4725608,2015-12-31
PMC4856181,2016-05-02
PMC4886696,2015-12-31
PMC4972127,2016-08-02
PMC5038615,2016-09-26
PMC5390926,2017-03-30
PMC5402704,2017-04-18
PMC5414586,2017-04-28
PMC5734456,2017-12-13
PMC5753922,2017-12-17
PMC6291885,2018-12-11
PMC6376532,2019-02-14
PMC6572328,2019-06-14
PMC6614939,2019-07-08
PMC3181828,2011-07-26
PMC1500996,2006-04-02
PMC1634740,2006-10-25
PMC2211459,2007-11-07
PMC2453111,2008-06-03
PMC2762993,2009-10-01
PMC2794262,2009-11-21
PMC2883972,2010-05-14
PMC2922100,2010-08-04
PMC2928186,2010-08-06
PMC3120802,2011-05-18
PMC3201895,2011-10-06
PMC3472322,2012-06-08
PMC3574835,2013-02-12
PMC3655853,2013-04-22
PMC3937023,2014-02-14
PMC4022013,2014-02-20
PMC4094694,2014-07-05
PMC4214606,2014-10-14
PMC4355521,2015-03-11
PMC4409740,2015-04-25
PMC4411706,2015-04-28
PMC4415297,2015-04-07
PMC4545970,2015-08-20
PMC4572633,2015-09-16
PMC4599653,2015-10-08
PMC4710016,2016-01-12
PMC4862193,2016-05-10
PMC5027095,2016-09-17
PMC5041498,2016-09-29
PMC5078909,2016-10-24
PMC5093996,2016-11-03
PMC5168849,2016-12-20
PMC5392957,2017-04-17
PMC5480421,2016-10-13
PMC5591544,2017-09-08
PMC5644247,2017-10-16
PMC5809866,2018-02-12
PMC5822623,2018-02-21
PMC5907722,2018-04-03
PMC5944035,2018-05-09
PMC5977759,2018-05-30
PMC5992838,2018-06-07
PMC6104016,2018-08-22
PMC6106876,2018-08-22
PMC6148774,2018-09-20
PMC6466799,2019-04-15
PMC6489180,2019-04-29
PMC6417436,2018-03-21
PMC4298196,2014-12-31
PMC5326516,2017-02-28
PMC4009786,2013-12-09
PMC4009788,2013-11-21
PMC4009791,2013-12-02
PMC4009805,2012-12-14
PMC4085609,2014-04-16
PMC4381218,2015-02-04
PMC4690019,2015-11-17
PMC5745451,2017-12-18
PMC6022966,2018-04-03
PMC6315448,2018-10-17
PMC6627748,2019-06-17
PMC6628215,2019-03-29
PMC3507169,2012-07-27
PMC3507170,2012-08-17
PMC3507224,2012-06-12
PMC3507229,2012-05-17
PMC3507297,2012-05-25
PMC3545263,2012-10-23
PMC3654265,2013-03-25
PMC3683157,2013-04-08
PMC3683164,2013-05-10
PMC3744068,2013-06-20
PMC3798184,2013-08-14
PMC3798190,2013-08-22
PMC3863426,2013-11-14
PMC3988794,2014-03-21
PMC4133727,2014-07-25
PMC4197442,2014-09-12
PMC4197444,2014-09-19
PMC4232772,2014-10-31
PMC4542282,2015-07-17
PMC4542283,2015-07-10
PMC4542284,2015-07-10
PMC4571100,2015-05-06
PMC4728365,2015-10-12
PMC4810742,2016-02-12
PMC4810748,2016-02-18
PMC4823981,2016-02-01
PMC4890675,2016-03-17
PMC4920183,2016-05-03
PMC4920185,2016-05-26
PMC4920201,2016-05-26
PMC4958277,2016-06-22
PMC5004618,2016-07-21
PMC5087672,2016-08-19
PMC5155522,2016-10-13
PMC5200902,2016-10-28
PMC5200905,2016-10-28
PMC5200907,2016-11-04
PMC5312095,2016-12-23
PMC5312110,2016-12-23
PMC5399551,2017-03-13
PMC5399552,2017-02-24
PMC5399555,2017-04-15
PMC5483016,2017-06-15
PMC5483022,2017-05-11
PMC5483026,2017-05-11
PMC5550920,2017-06-12
PMC5665461,2017-08-24
PMC5827264,2017-11-28
PMC5829493,2017-12-20
PMC5829498,2017-12-06
PMC5829499,2017-11-28
PMC5829506,2018-01-15
PMC5829515,2018-01-15
PMC5861365,2018-01-25
PMC5898268,2018-03-15
PMC5898269,2018-03-15
PMC5936064,2018-04-15
PMC5992522,2018-05-15
PMC6078352,2018-07-15
PMC6078353,2018-07-15
PMC6124576,2018-07-19
PMC6124577,2018-07-19
PMC6176936,2018-09-15
PMC6262852,2018-11-15
PMC6361197,2018-11-30
PMC6398465,2019-01-16
PMC6398467,2019-02-04
PMC6398469,2019-01-23
PMC6451341,2019-02-27
PMC6503997,2019-03-29
PMC6504003,2019-04-15
PMC6504007,2019-04-05
PMC6550063,2019-05-07
PMC6550069,2019-05-15
PMC6550075,2019-04-16
PMC6550082,2019-04-05
PMC6602327,2019-06-15
PMC150387,2003-02-17
PMC3055981,2009-07-23
PMC3396287,2010-05-15
PMC5727887,2017-12-12
PMC5831220,2018-03-01
PMC6419365,2019-03-15
PMC3094753,2011-06-01
PMC5720346,2018-01-01
PMC4809558,2015-11-19
PMC4939744,2016-04-13
PMC5029433,2016-06-08
PMC5029478,2016-07-14
PMC5178150,2016-10-12
PMC5178153,2016-09-14
PMC5315423,2016-10-12
PMC5333938,2016-08-17
PMC5333939,2016-08-03
PMC5441299,2017-03-07
PMC5803773,2017-12-04
PMC5819844,2017-01-17
PMC6437258,2018-10-30
PMC6437265,2018-10-04
PMC4335776,2014-12-10
PMC4485355,2015-05-27
PMC4546326,2015-08-22
PMC4654012,2015-11-19
PMC4705636,2016-01-07
PMC4835843,2016-04-18
PMC4963952,2016-07-28
PMC5322592,2017-02-23
PMC5327576,2017-02-27
PMC5477152,2017-06-19
PMC5723097,2017-12-08
PMC5897983,2018-04-13
PMC6098572,2018-08-17
PMC6100713,2018-08-20
PMC6172785,2018-10-05
PMC6215350,2018-11-03
PMC6230289,2018-11-10
PMC6360726,2019-02-04
PMC6448305,2019-04-03
PMC6625030,2019-07-11
PMC3049118,2011-02-21
PMC3350426,2012-04-04
PMC3844475,2013-07-31
PMC4074311,2014-06-13
PMC4169057,2014-08-29
PMC4316605,2015-01-28
PMC4342991,2014-10-21
PMC4480901,2015-06-25
PMC4640155,2015-10-29
PMC4696107,2015-12-30
PMC4740989,2016-02-03
PMC4818395,2016-04-01
PMC5291947,2017-02-03
PMC5561606,2017-08-17
PMC5769539,2018-01-15
PMC5941588,2018-05-08
PMC6006852,2018-06-18
PMC6196429,2018-10-22
PMC6322323,2019-01-07
PMC6466809,2019-04-15
PMC4260766,2014-12-08
PMC4315123,2015-01-29
PMC4790586,2016-03-13
PMC5824904,2018-02-20
PMC2688361,2008-08-25
PMC2688371,2008-02-09
PMC2717845,2007-12-11
PMC3355866,2012-05-08
PMC4085106,2014-06-29
PMC4401249,2015-04-15
PMC4539100,2015-08-16
PMC4666521,2015-11-30
PMC5391982,2017-03-16
PMC5397277,2017-04-12
PMC4022385,2014-04-09
PMC4184161,2014-09-30
PMC4752763,2016-02-13
PMC4761211,2016-02-19
PMC6107954,2018-08-23
PMC6286605,2018-12-07
PMC6311003,2018-12-29
PMC6537435,2019-05-28
PMC6636109,2019-07-16
PMC3041719,2011-01-25
PMC4304250,2014-12-11
PMC4340295,2015-02-21
PMC5568602,2017-08-18
PMC6347746,2019-01-25
PMC5568829,2017-04-10
PMC5618305,2017-08-14
PMC5874661,2017-12-26
PMC6027367,2018-05-16
PMC4943069,2008-12-03
PMC4948654,2010-08-12
PMC6157762,2018-08-02
PMC5844140,2018-02-16
PMC6007048,2018-05-22
PMC6142036,2018-07-25
PMC6142038,2018-07-26
PMC6566564,2019-05-22
PMC3581155,2013-01-01
PMC3595110,2013-02-17
PMC3615629,2013-03-20
PMC3655485,2013-04-24
PMC3665167,2013-05-09
PMC3674655,2013-05-22
PMC3679813,2013-05-28
PMC3722964,2013-07-10
PMC3727179,2013-07-15
PMC3773410,2013-08-29
PMC3774028,2013-09-01
PMC3782138,2013-09-09
PMC3793503,2013-09-21
PMC3808713,2013-10-03
PMC3814056,2013-10-05
PMC3814072,2013-10-07
PMC3816214,2013-10-08
PMC3847961,2013-11-17
PMC3853436,2013-11-20
PMC3857903,2013-11-24
PMC3857905,2013-11-24
PMC3858861,2013-11-26
PMC3893734,2013-12-30
PMC3910276,2014-01-02
PMC3914284,2014-01-16
PMC3919110,2014-01-22
PMC3929369,2014-02-03
PMC3955688,2014-02-25
PMC3966335,2014-03-10
PMC3976935,2014-03-18
PMC3980841,2014-03-23
PMC3982423,2014-03-25
PMC3996366,2014-04-03
PMC3996968,2014-04-02
PMC4009106,2014-04-14
PMC4022209,2014-04-28
PMC4026849,2014-05-05
PMC4032728,2014-05-06
PMC4033420,2014-05-07
PMC4052112,2014-05-18
PMC4052503,2014-05-19
PMC4052615,2014-05-18
PMC4052696,2014-04-16
PMC4052785,2014-05-14
PMC4053081,2014-05-14
PMC4053274,2014-05-14
PMC4054612,2014-05-22
PMC4055018,2014-05-22
PMC4055022,2014-05-20
PMC4055217,2014-05-19
PMC4055233,2014-05-19
PMC4055662,2014-05-25
PMC4058285,2014-05-27
PMC4058491,2014-05-28
PMC4058523,2014-05-28
PMC4060750,2014-06-02
PMC4068082,2014-06-05
PMC4068100,2014-06-09
PMC4087284,2014-06-18
PMC4090438,2014-06-23
PMC4090519,2014-06-22
PMC4101229,2014-06-30
PMC4101981,2014-07-03
PMC4119685,2014-06-24
PMC4121214,2014-07-13
PMC4122099,2014-07-14
PMC4122106,2014-07-14
PMC4123578,2014-07-16
PMC4123579,2014-07-15
PMC4124647,2014-07-17
PMC4124761,2014-07-20
PMC4131566,2014-07-24
PMC4142189,2014-08-07
PMC4142389,2014-08-10
PMC4150478,2014-08-17
PMC4156989,2014-08-18
PMC4160631,2014-08-26
PMC4165568,2014-09-01
PMC4189772,2014-09-18
PMC4209755,2014-08-31
PMC4281454,2014-12-18
PMC4320922,2015-01-22
PMC4321099,2015-01-26
PMC4332758,2015-02-02
PMC4334857,2015-02-04
PMC4352729,2015-02-23
PMC4352733,2015-02-23
PMC4357034,2015-02-26
PMC4359839,2015-02-28
PMC4363532,2015-03-03
PMC4381656,2015-03-17
PMC4383160,2015-03-19
PMC4385567,2015-03-19
PMC4385654,2015-03-22
PMC4386546,2015-03-22
PMC4393923,2015-03-29
PMC4398947,2015-04-02
PMC4413041,2015-04-15
PMC4413257,2015-04-15
PMC4417569,2015-04-19
PMC4433644,2015-05-03
PMC4433662,2015-05-03
PMC4437250,2015-05-05
PMC4442013,2015-05-03
PMC4442410,2015-05-11
PMC4449890,2015-05-17
PMC4461700,2015-05-27
PMC4461729,2015-04-30
PMC4461735,2015-04-12
PMC4486482,2015-06-16
PMC4491549,2015-06-22
PMC4499376,2015-06-28
PMC4499379,2015-06-28
PMC4506847,2015-07-06
PMC4512564,2015-07-09
PMC4512830,2015-07-09
PMC4529906,2015-07-26
PMC4530207,2015-07-27
PMC4530213,2015-07-27
PMC4530217,2015-07-27
PMC4531169,2015-07-28
PMC4537718,2015-08-02
PMC4538314,2015-08-03
PMC4538412,2015-08-03
PMC4538423,2015-08-03
PMC4538581,2015-08-03
PMC4538583,2015-08-03
PMC4538774,2015-08-03
PMC4539210,2015-08-03
PMC4539443,2015-08-04
PMC4558442,2015-08-20
PMC4561296,2015-08-24
PMC4561307,2015-08-24
PMC4561952,2015-08-25
PMC4564578,2015-08-27
PMC4568348,2015-08-31
PMC4571527,2015-09-02
PMC4573618,2015-09-03
PMC4573625,2015-09-03
PMC4573627,2015-09-03
PMC4584063,2015-09-13
PMC4609794,2015-10-05
PMC4619817,2015-10-11
PMC4619840,2015-10-11
PMC4619910,2015-10-11
PMC4620295,2015-10-12
PMC4620388,2015-10-12
PMC4629002,2015-10-19
PMC4630370,2015-10-20
PMC4637065,2015-10-25
PMC4641178,2015-10-28
PMC4644536,2015-11-01
PMC4651640,2015-11-05
PMC4662983,2015-11-15
PMC4677170,2015-11-30
PMC4692996,2015-12-15
PMC4709598,2015-12-29
PMC4710957,2015-12-30
PMC4780067,2015-08-12
PMC4789370,2016-02-29
PMC4789393,2016-02-29
PMC4811048,2016-03-15
PMC4819096,2016-03-21
PMC4864564,2016-04-28
PMC4884590,2016-05-15
PMC4909896,2016-06-02
PMC4944087,2016-06-30
PMC4989060,2016-07-31
PMC5002494,2016-08-15
PMC5005524,2016-08-17
PMC5005773,2016-08-17
PMC5018317,2016-08-28
PMC5027055,2016-09-04
PMC5027296,2016-09-05
PMC5031819,2016-09-08
PMC5031823,2016-09-08
PMC5040776,2016-09-15
PMC5086382,2016-10-16
PMC5099484,2016-10-25
PMC5153550,2016-11-29
PMC5156791,2016-12-01
PMC5168555,2016-12-06
PMC5183755,2016-12-12
PMC5192318,2016-12-14
PMC5203872,2016-12-18
PMC5209599,2016-12-21
PMC5215475,2016-12-22
PMC5223008,2016-12-27
PMC5225394,2016-12-28
PMC5227119,2016-12-29
PMC5233404,2016-12-26
PMC5278190,2017-01-16
PMC5278209,2017-01-16
PMC5292384,2017-01-23
PMC5294223,2017-01-22
PMC5318621,2017-02-07
PMC5322573,2017-02-09
PMC5331171,2017-02-14
PMC5331309,2017-02-15
PMC5331317,2017-02-15
PMC5337319,2017-02-16
PMC5337806,2017-02-19
PMC5366218,2017-03-12
PMC5366756,2017-03-13
PMC5390640,2017-03-30
PMC5394352,2017-04-04
PMC5402243,2017-04-10
PMC5424481,2017-04-26
PMC5425838,2017-04-27
PMC5467288,2017-05-28
PMC5485288,2017-06-12
PMC5494096,2017-06-15
PMC5498896,2017-06-22
PMC5536134,2017-07-17
PMC5551475,2017-07-27
PMC5585587,2017-08-20
PMC5618743,2017-09-14
PMC5632854,2017-09-25
PMC5654334,2017-10-10
PMC5661087,2017-10-15
PMC5664375,2017-10-17
PMC5674492,2017-10-24
PMC5684517,2017-10-31
PMC5733176,2017-11-29
PMC5733238,2017-12-03
PMC5735586,2017-11-21
PMC5752998,2017-12-21
PMC5804380,2017-12-31
PMC5817225,2018-01-08
PMC5818922,2018-01-10
PMC5822793,2018-01-16
PMC5831949,2018-01-31
PMC5859914,2018-03-06
PMC5863335,2018-03-07
PMC5878900,2018-03-18
PMC5889901,2018-03-25
PMC5926521,2018-04-16
PMC5937522,2018-04-22
